time_local,Actual,LinReg,XGBoost,LinReg_norm,XGB_norm
2026-06-07 09:00:00,13425,13735.674454700074,13879.083,16222.225262662614,16473.44387590885
2026-06-07 10:00:00,13543,15962.221048296655,16560.967,18182.39358240359,18393.270277440548
2026-06-07 11:00:00,13295,17231.374938714627,17778.459,19137.736558408556,19578.44477957487
2026-06-07 12:00:00,14745,18548.71304392483,18034.918,20048.33706433227,19519.3012444973
2026-06-07 13:00:00,15117,19338.28231927516,18310.822,20544.756865467916,19819.46551680565
2026-06-07 14:00:00,15972,19756.615536293757,18207.75,20850.33803734634,19543.716294765472
2026-06-07 15:00:00,15044,19620.869442727995,18574.635,20777.6553911277,20464.39747327566
2026-06-07 16:00:00,14115,18979.511875802327,19091.326,20420.805892881628,20758.30483263731
2026-06-07 17:00:00,14706,17891.803792525476,18086.566,19753.988950531584,20536.005093097687
2026-06-07 18:00:00,15819,16434.815513546055,18055.861,18837.47332008556,19519.7698584795
2026-06-07 19:00:00,11063,12935.880390131366,15592.292,15209.466521695425,16847.450192809105
2026-06-07 20:00:00,2268,7052.500679923309,10483.98,8236.242433124384,11589.635345935822
2026-06-07 21:00:00,-7,1493.370561644021,1630.57,1097.5904897451144,1758.0400421321392
2026-06-07 22:00:00,-61,906.500564348451,235.9181,760.4362490630588,168.6202553571202
2026-06-07 23:00:00,-57,802.6270493928332,86.83542,740.1119250872435,0.0
2026-06-08 00:00:00,-55,1118.655442824237,0.0,1011.0908045500965,11.748627498338465
2026-06-08 01:00:00,-55,789.731380503229,103.33124,884.4062737568785,113.79198993137106
2026-06-08 02:00:00,-56,595.4899813497977,44.324196,771.9797321526123,15.549336008785758
2026-06-08 03:00:00,-56,582.2102953540671,60.4795,896.0619949528598,103.04242041474208
2026-06-08 04:00:00,-57,651.0250191978412,45.098537,850.164115259472,48.15403916989453
2026-06-08 05:00:00,-57,0.0,0.0,0.0,0.0
2026-06-08 06:00:00,74,375.88409620648054,1234.5387,643.0162216096928,1527.5902807861567
2026-06-08 07:00:00,4615,4836.018634955193,1272.8386,6473.585142499185,2227.2150848582387
2026-06-08 08:00:00,13082,8472.767266552319,6283.8325,10507.470929333358,7508.625398397446
2026-06-08 09:00:00,17798,12884.454823859749,13636.564,15162.665734002903,16015.947040498257
2026-06-08 10:00:00,19537,16744.137568273087,17193.62,19069.747633069426,18754.961733043194
2026-06-08 11:00:00,20475,18578.197531461647,18906.137,20708.10684121436,20457.99657279253
2026-06-08 12:00:00,21018,20605.82808147866,19720.943,22723.39049513207,20867.782483518124
2026-06-08 13:00:00,21189,21416.14528136265,19920.82,23701.119648877615,21050.820748806
2026-06-08 14:00:00,21314,22305.547955171354,18261.465,25584.323531634946,19684.07272732258
2026-06-08 15:00:00,20648,21467.9551426811,18559.13,24364.033135652673,19972.14335554838
2026-06-08 16:00:00,18634,18545.809156391704,18439.006,20457.930520823615,18497.322216153145
2026-06-08 17:00:00,16726,15513.528117919668,17389.578,17498.009333418922,18766.962439715862
2026-06-08 18:00:00,14725,14214.262702885164,16333.825,16091.24916114803,17390.462535083294
2026-06-08 19:00:00,9708,11352.208633692584,15316.801,13124.27347102137,16077.823720812798
2026-06-08 20:00:00,1757,7008.6440632052145,9739.977,8120.004268441449,10625.128942757845
2026-06-08 21:00:00,-42,1419.2921748884155,1963.3534,1203.6774798137658,1971.8451715111732
2026-06-08 22:00:00,-65,936.0245193225546,517.2991,817.3614067276751,329.9375814925879
2026-06-08 23:00:00,-61,953.6426311866044,244.96184,945.8323761652028,222.4819328598678
2026-06-09 00:00:00,-58,781.0770621338934,78.54351,860.4435528634285,0.0
2026-06-09 01:00:00,-58,1043.0638413447532,0.0,1212.252156773564,146.41454453021288
2026-06-09 02:00:00,-58,1014.6701584066623,49.13051,1181.0226009050573,38.251002343255095
2026-06-09 03:00:00,-59,87.84574151943889,0.0,0.0,0.0
2026-06-09 04:00:00,-61,266.59148267039654,0.0,39.052354332141704,0.0
2026-06-09 05:00:00,-60,409.9396983346237,0.0,132.9551587349941,0.0
2026-06-09 06:00:00,62,648.7476867110954,327.37036,422.49085081944804,469.5526418592781
2026-06-09 07:00:00,4990,6865.449750160626,4070.849,8595.691290398277,4705.983267992735
2026-06-09 08:00:00,12990,11033.171363464015,8064.2744,13461.603736501322,10383.488404631615
2026-06-09 09:00:00,16194,13696.099314526393,13911.082,16119.109319608433,16068.649096786976
2026-06-09 10:00:00,16699,15706.585905426866,16459.658,17955.45349120976,18074.15593636036
2026-06-09 11:00:00,17059,17096.146874074213,17777.467,18985.672395282247,19273.71610236168
2026-06-09 12:00:00,16807,18615.43387124846,18377.717,20113.895534814343,19945.68106430769
2026-06-09 13:00:00,17175,19212.40856604849,18680.02,20362.899834706146,20228.456878125668
2026-06-09 14:00:00,17535,19486.884649725056,18986.656,20672.867765497325,20572.096223592758
2026-06-09 15:00:00,17071,19248.707605020318,18834.896,20619.757026455278,20483.69573009014
2026-06-09 16:00:00,17017,18557.408359847286,19118.26,20182.022283396338,20325.20733976364
2026-06-09 17:00:00,15615,17389.910501302034,18301.99,19380.179044183875,19955.790298342705
2026-06-09 18:00:00,14798,15696.56058114818,17714.123,17961.251077529647,19138.883555293083
2026-06-09 19:00:00,10684,12771.852938424803,16062.756,14981.074759753952,17707.161812484264
2026-06-09 20:00:00,2454,7479.972283156498,9818.053,8799.617488158823,9927.695858061314
2026-06-09 21:00:00,-42,1943.9673623276767,2211.1826,1649.9711367582338,2042.9779597073793
2026-06-09 22:00:00,-64,1524.1149517448393,239.02153,1184.2860680642168,240.25907588750124
2026-06-09 23:00:00,-59,1342.151889609313,163.2964,1060.349540762188,224.92996641248465
2026-06-10 00:00:00,-58,1193.765572408969,174.86299,859.0954713273003,217.62910292111337
2026-06-10 01:00:00,-57,1008.1812701303261,72.13242,667.1008839567354,179.78754212521017
2026-06-10 02:00:00,-58,795.9458515154147,16.489958,467.45023784806943,95.39375748345628
2026-06-10 03:00:00,-57,580.7479837266428,10.327062,286.5417597051286,0.0
2026-06-10 04:00:00,-58,366.1742978056327,29.26823,98.42271070359168,11.14231392974034
2026-06-10 05:00:00,-59,180.88437920786328,298.0554,0.0,165.0458261235617
2026-06-10 06:00:00,62,0.0,521.2455,0.0,731.3501670137048
2026-06-10 07:00:00,5001,6537.373319813691,2837.096,8099.144701296536,2367.9712464511395
2026-06-10 08:00:00,13459,10838.974062449874,6052.114,13087.412365989727,6250.282320648432
2026-06-10 09:00:00,17294,13873.72431292306,14541.871,16178.618555761055,17074.502830028534
2026-06-10 10:00:00,19626,15852.244727676618,17560.703,17782.256279940462,18905.97455227375
2026-06-10 11:00:00,21029,16432.922867196634,18302.602,18020.138928787077,19674.238378584385
2026-06-10 12:00:00,21168,18704.31237020188,18949.176,19924.514755688953,20604.270893096924
2026-06-10 13:00:00,21200,19805.089790905848,19164.117,20839.780271477197,20786.116679787636
2026-06-10 14:00:00,21938,20131.880071127103,19641.535,20867.37116755316,20574.92039680481
2026-06-10 15:00:00,21982,19749.44608471779,19257.785,20672.407727072332,20356.112337350845
2026-06-10 16:00:00,20956,19012.861474640158,19270.707,20230.932660651484,20291.683660030365
2026-06-10 17:00:00,19941,17752.0718880941,18627.805,19312.753556770556,20159.203754901886
2026-06-10 18:00:00,17877,16006.956189515397,18275.695,17845.97455554297,18890.071105718613
